week,ydstogo,yardline_100,posteam_timeouts_remaining,defteam_timeouts_remaining,score_diff,converted,down1_pct,down2_pct,down3_pct,successes,failures,prep_days,rush,dome,KICKOFF,PUNT,home,random_var,minutes_remaining
2,15,35,2,3,-14,1,42.4,20,18.8,1,1,7,1,0,0,1,1,0.236831129700167,12.4
2,20,96,2,3,-7,0,42.4,20,18.8,1,1,7,0,0,0,0,1,-0.373075686731066,9.183333333333334
2,7,51,2,3,-14,1,42.4,20,18.8,1,1,7,0,0,1,0,1,0.516165380464714,7.65
2,1,35,2,2,7,0,39.4,21.1,10,1,6,7,1,0,1,0,0,0.277278556479172,2.3666666666666667
2,18,47,1,2,-7,0,42.4,20,18.8,1,1,7,0,0,0,0,1,-0.0751468079487029,1.1
2,5,70,3,3,0,1,40.7,31.6,53.8,2,1,4,1,0,1,0,1,0.0535276699340112,58.75
2,8,8,3,3,0,0,40.7,31.6,53.8,2,1,4,1,0,1,0,1,0.164484339236112,55.5
2,9,59,3,3,-3,0,33.3,27.3,14.3,1,6,4,0,0,1,0,0,0.115258924378962,53.4
2,9,89,3,3,3,0,40.7,31.6,53.8,2,1,4,1,0,0,1,1,-0.64140218316837,52.03333333333333
2,16,56,3,3,3,0,40.7,31.6,53.8,2,1,4,0,0,0,0,1,0.160617256970058,48.06666666666667
2,5,34,3,3,3,0,40.7,31.6,53.8,2,1,4,1,0,0,0,1,-0.554851240483069,46.483333333333334
2,3,48,3,3,-3,1,33.3,27.3,14.3,1,6,4,0,0,0,0,0,-1.03489100780939,44.38333333333333
2,9,41,3,3,-3,1,33.3,27.3,14.3,1,6,4,0,0,0,0,0,-0.448702026922608,42.68333333333333
2,3,58,3,3,-4,1,40.7,31.6,53.8,2,1,4,1,0,1,0,1,-0.0886255413823758,38.5
2,1,45,3,3,-4,1,40.7,31.6,53.8,2,1,4,1,0,1,0,1,-0.521039262704567,36.85
2,1,53,2,3,-3,1,33.3,27.3,14.3,1,6,4,0,0,1,0,0,-3.03133248623484,31.316666666666666
2,6,51,1,1,3,1,40.7,31.6,53.8,2,1,4,1,0,0,0,1,-1.07900116653968,30.116666666666667
2,15,80,3,3,-13,0,33.3,27.3,14.3,1,6,4,0,0,1,0,0,-0.269798228608564,27.683333333333334
2,4,63,3,3,13,1,40.7,31.6,53.8,2,1,4,0,0,0,1,1,-2.12781653021457,26.033333333333335
2,10,62,3,3,-20,1,33.3,27.3,14.3,1,6,4,0,0,1,0,0,-1.04266463231017,24.3
2,11,76,3,3,13,0,40.7,31.6,53.8,2,1,4,0,0,1,0,1,-0.511770597964076,22.116666666666667
2,4,64,3,3,-13,0,33.3,27.3,14.3,1,6,4,0,0,0,1,0,1.34670913292944,20.6
2,9,36,3,3,13,0,40.7,31.6,53.8,2,1,4,0,0,0,1,1,0.0289462628780064,14.216666666666667
2,22,37,3,3,13,0,40.7,31.6,53.8,2,1,4,0,0,0,1,1,-0.502784008563436,12.066666666666666
2,3,79,3,3,-13,1,33.3,27.3,14.3,1,6,4,0,0,0,1,0,0.453614826705388,10.6
2,6,24,3,3,-13,1,33.3,27.3,14.3,1,6,4,0,0,0,1,0,-1.62721563502462,8.383333333333333
2,5,59,3,3,6,1,40.7,31.6,53.8,2,1,4,0,0,1,0,1,-0.683776066470294,5.233333333333333
2,15,70,2,3,-13,0,33.3,27.3,14.3,1,6,4,0,0,1,0,0,0.57692774262525,2.9166666666666665
2,6,45,2,0,6,0,40.7,31.6,53.8,2,1,4,1,0,1,0,1,-0.6729048075511,1.0166666666666666
2,2,67,3,3,0,1,64,28.6,18.8,0,2,8,0,0,1,0,0,0.657892648721165,58.96666666666667
2,6,57,3,3,0,0,64,28.6,18.8,0,2,8,0,0,1,0,0,0.490114254893096,57.75
2,3,45,3,3,0,1,54.8,44,14.3,0,0,8,0,0,0,1,1,0.674951816663586,54.86666666666667
2,15,44,3,3,0,0,54.8,44,14.3,0,0,8,0,0,0,1,1,1.3554907312837,52.86666666666667
2,3,42,3,3,-3,1,64,28.6,18.8,0,2,8,0,0,1,0,0,-0.511251059341176,49.7
2,6,10,3,3,-3,0,64,28.6,18.8,0,2,8,0,0,1,0,0,0.808675853757678,45.733333333333334
2,6,71,1,3,0,0,54.8,44,14.3,0,0,8,0,0,1,0,1,-0.469325883815031,44.55
2,9,23,3,1,0,1,64,28.6,18.8,0,2,8,0,0,0,1,0,0.0511485115788149,40.916666666666664
2,5,5,3,1,0,0,64,28.6,18.8,0,2,8,0,0,0,1,0,-0.921835533148221,39.983333333333334
2,13,78,1,3,-3,0,54.8,44,14.3,0,0,8,0,0,1,0,1,0.536584599648556,38.61666666666667
2,2,50,3,1,3,0,64,28.6,18.8,0,2,8,0,0,0,1,0,-1.29822586093906,36.483333333333334
2,3,68,1,3,-3,0,54.8,44,14.3,0,0,8,0,0,0,1,1,0.00822010496318792,34.3
2,4,73,3,1,3,0,64,28.6,18.8,0,2,8,0,0,0,1,0,0.493213961116258,33.266666666666666
2,6,18,1,2,-3,0,54.8,44,14.3,0,0,8,0,0,0,0,1,-2.5696102470544,31.866666666666667
2,2,51,2,1,3,1,64,28.6,18.8,0,2,8,0,0,0,0,0,-3.45233170665496,31.35
2,17,53,1,1,3,0,64,28.6,18.8,0,2,8,0,0,0,0,0,0.9926680497403,30.733333333333334
2,3,51,3,3,-3,0,54.8,44,14.3,0,0,8,0,0,1,0,1,-1.08619066603151,26.966666666666665
2,9,96,3,3,3,0,64,28.6,18.8,0,2,8,0,0,0,1,0,0.618196625403523,25.9
2,9,40,3,3,-3,0,54.8,44,14.3,0,0,8,1,0,0,1,1,-0.596983944280523,24.666666666666668
2,7,72,3,3,0,1,64,28.6,18.8,0,2,8,0,0,1,0,0,0.60884529474445,22.366666666666667
2,2,22,3,3,0,1,64,28.6,18.8,0,2,8,1,0,1,0,0,-0.349630116679807,20.55
2,1,7,3,3,0,1,64,28.6,18.8,0,2,8,1,0,1,0,0,0.0099500302467446,18.65
2,16,81,3,3,-7,0,54.8,44,14.3,0,0,8,0,0,1,0,1,-1.15360768370423,17.25
2,2,42,2,3,7,0,64,28.6,18.8,0,2,8,0,0,0,1,0,-0.447516090169181,13.633333333333333
2,1,71,3,2,-7,1,54.8,44,14.3,0,0,8,1,0,0,1,1,1.16853504345435,11.433333333333334
2,11,67,3,2,-7,1,54.8,44,14.3,0,0,8,1,0,0,1,1,0.18870953586053,9.366666666666667
2,3,13,2,2,-7,0,54.8,44,14.3,0,0,8,0,0,0,1,1,-1.28759279544608,6.333333333333333
2,4,69,2,2,-11,1,54.8,44,14.3,0,0,8,0,0,1,0,1,-0.449591686728872,2.7
2,2,54,2,2,-11,0,54.8,44,14.3,0,0,8,0,0,1,0,1,-1.66818933400827,2
2,6,37,3,3,0,0,50,52.6,21.4,4,3,7,0,0,1,0,1,0.00328517506490624,57.35
2,2,47,3,3,0,0,50,40,43.8,0,2,7,0,0,0,0,0,1.19687013201778,56.03333333333333
2,7,39,3,3,0,1,50,52.6,21.4,4,3,7,0,0,0,1,1,0.462776394993142,53.4
2,4,55,3,3,-7,0,50,40,43.8,0,2,7,0,0,1,0,0,-0.783388825525303,49.083333333333336
2,5,37,3,2,7,1,50,52.6,21.4,4,3,7,0,0,0,1,1,-0.240475969896351,45.65
2,10,75,2,3,-14,0,50,40,43.8,0,2,7,0,0,1,0,0,-1.25695149485698,44.68333333333333
2,1,64,3,2,14,1,50,52.6,21.4,4,3,7,1,0,0,1,1,1.55539631429559,42.55
2,9,23,3,2,14,0,50,52.6,21.4,4,3,7,0,0,0,1,1,-1.34967129540008,39.25
2,1,66,2,3,-17,1,50,40,43.8,0,2,7,1,0,1,0,0,-0.74872797929243,37.55
2,10,61,2,3,-17,1,50,40,43.8,0,2,7,0,0,1,0,0,0.199732451709829,36.766666666666666
2,11,24,3,1,17,0,50,52.6,21.4,4,3,7,1,0,0,0,1,-1.74781534171345,31.933333333333334
2,1,66,1,3,-20,1,50,40,43.8,0,2,7,0,0,1,0,0,-0.0192612494542987,30.466666666666665
2,12,34,3,3,-21,1,50,40,43.8,0,2,7,1,0,1,0,0,-1.07895964430846,21.566666666666666
2,1,1,3,3,-21,1,50,40,43.8,0,2,7,1,0,1,0,0,0.141744505935748,18.5
2,11,59,3,3,14,1,50,52.6,21.4,4,3,7,0,0,1,0,1,1.51311873413707,16.066666666666666
2,11,44,3,3,14,0,50,52.6,21.4,4,3,7,0,0,1,0,1,-0.0103056874830468,14.966666666666667
2,1,31,3,3,-14,1,50,40,43.8,0,2,7,1,0,0,1,0,-1.22007749654938,12.883333333333333
2,7,12,3,3,-14,0,50,40,43.8,0,2,7,0,0,0,1,0,0.605781853200615,10.3
2,9,9,3,3,-14,1,50,40,43.8,0,2,7,0,0,0,1,0,-1.53689629271169,8.95
2,14,79,3,3,7,0,50,52.6,21.4,4,3,7,0,0,1,0,1,0.0189160747707239,8.133333333333333
2,16,81,3,3,0,0,50,52.6,21.4,4,3,7,0,0,1,0,1,-0.0252168313312438,3.183333333333333
2,11,21,3,0,0,0,50,40,43.8,0,2,7,1,0,0,1,0,1.82944580284245,1.1333333333333333
2,2,55,3,3,0,1,66.7,56.2,38.5,1,0,7,0,0,1,0,1,1.13582458618112,58.03333333333333
2,6,20,3,3,0,1,66.7,56.2,38.5,1,0,7,1,0,1,0,1,0.348360217035028,56.2
2,4,4,3,3,0,1,66.7,56.2,38.5,1,0,7,0,0,1,0,1,2.15609069057016,54.416666666666664
2,5,70,3,3,-7,0,57.1,62.5,23.1,4,3,6,0,0,1,0,0,-0.692252959111694,52.93333333333333
2,5,64,3,3,7,0,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-0.558313431038449,51.3
2,1,81,3,3,-7,0,57.1,62.5,23.1,4,3,6,1,0,0,1,0,-0.0967077618575026,49.28333333333333
2,1,68,3,3,-7,0,57.1,62.5,23.1,4,3,6,1,0,0,1,0,0.818592577088786,46.96666666666667
2,2,56,3,3,7,1,66.7,56.2,38.5,1,0,7,0,0,0,1,1,0.813575835741689,44.5
2,1,35,3,3,7,1,66.7,56.2,38.5,1,0,7,1,0,0,1,1,-0.390870975158142,42.95
2,7,30,3,3,7,1,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-0.510087055318796,41.233333333333334
2,7,20,3,3,7,0,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-1.67752696845556,39.93333333333333
2,4,69,3,3,-10,0,57.1,62.5,23.1,4,3,6,0,0,1,0,0,-2.07336004800335,38.46666666666667
2,8,75,3,3,10,0,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-0.0426890380711751,37.666666666666664
2,3,47,3,3,3,1,66.7,56.2,38.5,1,0,7,0,0,1,0,1,1.44247968501477,35.7
2,1,55,3,3,-11,1,57.1,62.5,23.1,4,3,6,1,0,1,0,0,-0.00524726925054164,30.833333333333332
2,5,16,0,3,-11,0,57.1,62.5,23.1,4,3,6,0,0,1,0,0,0.575361111295424,30.2
2,17,82,3,3,-8,0,57.1,62.5,23.1,4,3,6,1,0,1,0,0,-1.89791771685408,29.083333333333332
2,14,39,3,3,8,1,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-2.05729961601511,26.65
2,3,3,3,3,8,0,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-0.161172147450706,22.533333333333335
2,9,36,3,3,11,0,66.7,56.2,38.5,1,0,7,0,0,0,0,1,-0.614971987516806,20.466666666666665
2,17,82,3,3,-14,0,57.1,62.5,23.1,4,3,6,0,0,1,0,0,0.687010183634105,19.633333333333333
2,5,44,3,3,14,1,66.7,56.2,38.5,1,0,7,0,0,0,1,1,0.501572307266742,15.333333333333334
2,11,11,2,3,14,0,66.7,56.2,38.5,1,0,7,0,0,0,1,1,-0.167982222183621,13.016666666666667
2,15,15,2,3,17,0,66.7,56.2,38.5,1,0,7,1,0,0,0,1,-2.03702436246831,8.616666666666667
2,4,69,3,2,-20,0,57.1,62.5,23.1,4,3,6,0,0,1,0,0,-0.804806559961394,7.533333333333333
2,1,83,2,3,20,0,66.7,56.2,38.5,1,0,7,1,0,0,0,1,1.0334410370291,4.6
2,10,58,3,2,-20,0,57.1,62.5,23.1,4,3,6,0,0,0,1,0,1.2038949709892,3.3
2,8,17,3,3,0,1,50,47.1,0,1,4,7,0,1,1,0,0,-1.50039126109494,54.46666666666667
2,10,63,3,3,0,0,50,47.1,0,1,4,7,0,1,1,0,0,-0.980829876697358,46.63333333333333
2,7,66,3,3,0,1,65.4,43.5,21.4,1,0,10,0,1,0,1,1,-0.826784566351985,43.93333333333333
2,4,53,3,3,0,1,65.4,43.5,21.4,1,0,10,1,1,0,1,1,0.467421409731243,42.2
2,1,28,3,3,0,0,65.4,43.5,21.4,1,0,10,1,1,0,1,1,0.104621712984351,40.36666666666667
2,10,27,3,3,0,0,50,47.1,0,1,4,7,0,1,0,0,0,-1.20787010670975,37.833333333333336
2,1,66,3,3,-7,1,50,47.1,0,1,4,7,0,1,1,0,0,-1.09314734994167,33.5
2,6,46,3,3,-7,0,50,47.1,0,1,4,7,1,1,1,0,0,-1.29724699766118,32
2,5,89,3,2,7,0,65.4,43.5,21.4,1,0,10,0,1,0,1,1,0.494307430320062,30.966666666666665
2,5,13,3,3,0,0,65.4,43.5,21.4,1,0,10,1,1,1,0,1,-0.185558080740579,26.783333333333335
2,4,4,3,3,0,1,65.4,43.5,21.4,1,0,10,1,1,1,0,1,-0.0655925677152624,24.15
2,2,60,3,3,-7,0,50,47.1,0,1,4,7,0,1,1,0,0,-2.04598902971774,22.7
2,7,7,3,3,-7,0,50,47.1,0,1,4,7,0,1,1,0,0,0.226156402479905,18.566666666666666
2,2,55,3,3,4,0,65.4,43.5,21.4,1,0,10,1,1,1,0,1,-1.04698603070675,16.116666666666667
2,10,17,2,3,-4,1,50,47.1,0,1,4,7,0,1,0,0,0,-0.686803385981252,12.016666666666667
2,3,68,3,2,-3,1,65.4,43.5,21.4,1,0,10,0,1,1,0,1,1.44650013663159,9.583333333333334
2,12,52,3,2,-10,1,65.4,43.5,21.4,1,0,10,0,1,1,0,1,0.615129997085295,6.966666666666667
2,7,37,3,2,-10,1,65.4,43.5,21.4,1,0,10,1,1,1,0,1,0.319777194659966,5.1
2,18,80,2,3,3,0,50,47.1,0,1,4,7,0,1,1,0,0,-0.820554740147275,2.183333333333333
2,6,23,2,2,-3,0,65.4,43.5,21.4,1,0,10,0,1,0,1,1,-1.38488662027138,0.38333333333333336
2,6,54,2,2,0,1,50,47.1,0,1,4,7,0,1,1,0,0,1.00587526410794,8.583333333333334
2,2,6,2,2,0,1,50,47.1,0,1,4,7,0,1,1,0,0,0.435914762616096,5.8
2,7,35,2,3,0,1,64.3,47.6,23.1,1,0,7,0,1,1,0,0,1.86927693508667,54.55
2,1,66,3,2,-7,1,63.6,48.1,29.4,2,5,7,1,1,1,0,1,1.10577896466551,52.36666666666667
2,13,30,2,2,-7,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,-0.257718994438635,47.65
2,6,9,2,2,4,0,64.3,47.6,23.1,1,0,7,0,1,1,0,0,-0.279682583101305,43.65
2,4,54,2,2,-7,1,63.6,48.1,29.4,2,5,7,0,1,1,0,1,-1.03154818782744,42.9
2,9,45,2,2,0,0,64.3,47.6,23.1,1,0,7,0,1,1,0,0,0.0523267077021655,37.85
2,1,4,1,0,0,1,63.6,48.1,29.4,2,5,7,1,1,0,1,1,-0.336728855015237,31.833333333333332
2,5,52,3,3,0,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,0.162022432291281,26.2
2,7,79,3,3,0,0,64.3,47.6,23.1,1,0,7,0,1,0,1,0,1.10447551294905,24.033333333333335
2,7,39,3,3,0,0,64.3,47.6,23.1,1,0,7,0,1,0,0,0,-1.82613602732125,16.533333333333335
2,10,75,3,3,-3,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,-1.0754281918838,16.166666666666668
2,1,15,3,3,3,1,64.3,47.6,23.1,1,0,7,1,1,0,1,0,0.732396025908023,12.216666666666667
2,2,55,3,3,-10,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,1.24155643449516,10.383333333333333
2,1,27,3,3,-10,1,63.6,48.1,29.4,2,5,7,1,1,1,0,1,0.965500361016258,7.95
2,21,30,3,3,-10,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,-0.768586054079418,7.416666666666667
2,2,67,2,3,7,0,64.3,47.6,23.1,1,0,7,0,1,1,0,0,-0.26095629571807,5.7
2,5,75,3,2,-7,0,63.6,48.1,29.4,2,5,7,0,1,0,1,1,-0.193713585893424,4.966666666666667
2,3,8,1,3,7,0,64.3,47.6,23.1,1,0,7,0,1,0,0,0,0.0856909965866088,3.0833333333333335
2,10,70,3,1,-10,0,63.6,48.1,29.4,2,5,7,0,1,1,0,1,-1.55163597893663,2.8666666666666667
2,12,40,1,2,10,0,64.3,47.6,23.1,1,0,7,1,1,0,0,0,0.104487187943365,2
2,25,53,1,2,10,0,64.3,47.6,23.1,1,0,7,1,1,0,0,0,1.61508108381715,1.8666666666666667
2,5,65,1,1,-10,1,63.6,48.1,29.4,2,5,7,1,1,0,1,1,1.00459288142856,1.4333333333333333
2,1,51,1,1,-10,1,63.6,48.1,29.4,2,5,7,0,1,0,1,1,-0.19106855229832,0.9
2,2,37,0,1,-10,1,63.6,48.1,29.4,2,5,7,0,1,0,1,1,1.238052331615,0.31666666666666665
2,9,74,3,3,0,1,40,50,38.5,3,0,7,0,0,1,0,0,0.978981677647389,58.75
2,5,25,3,3,0,0,40,50,38.5,3,0,7,0,0,1,0,0,-0.864801413028854,56.11666666666667
2,2,27,3,3,0,1,64,14.3,27.3,0,2,7,1,0,0,0,1,-0.457065558302206,52.56666666666667
2,13,25,3,2,-7,0,40,50,38.5,3,0,7,0,0,1,0,0,1.42782506865342,45.55
2,8,73,3,2,-11,0,40,50,38.5,3,0,7,0,0,1,0,0,-0.017823621235797,44.93333333333333
2,4,84,2,3,11,1,64,14.3,27.3,0,2,7,0,0,0,1,1,1.18603327525049,43.25
2,8,29,1,3,11,0,64,14.3,27.3,0,2,7,0,0,0,1,1,1.04020216789371,41.11666666666667
2,9,74,3,1,-18,0,40,50,38.5,3,0,7,0,0,1,0,0,-0.169596837274959,38.28333333333333
2,4,4,3,0,-18,0,40,50,38.5,3,0,7,0,0,0,0,0,0.0635426377603557,31.933333333333334
2,9,74,0,2,10,0,64,14.3,27.3,0,2,7,0,0,1,0,1,-0.970419877070412,31.566666666666666
2,13,66,0,0,-10,1,40,50,38.5,3,0,7,0,0,0,1,0,-1.50410530656438,30.333333333333332
2,21,86,3,3,7,0,64,14.3,27.3,0,2,7,0,0,1,0,1,-0.451464404047787,29.033333333333335
2,10,57,3,3,-7,1,40,50,38.5,3,0,7,1,0,0,1,0,0.85127325447953,27.983333333333334
2,10,64,3,3,0,0,64,14.3,27.3,0,2,7,0,0,1,0,1,1.19897277013291,25.55
2,3,24,3,3,0,0,40,50,38.5,3,0,7,0,0,0,0,0,0.452995053013653,23.316666666666666
2,2,43,3,3,0,1,64,14.3,27.3,0,2,7,0,0,0,0,1,1.42439863330696,21.283333333333335
2,2,10,3,3,0,0,64,14.3,27.3,0,2,7,0,0,0,0,1,-0.00666831231566039,17.933333333333334
2,9,69,3,3,-4,0,64,14.3,27.3,0,2,7,0,0,1,0,1,1.83608761840092,12.633333333333333
2,1,3,3,3,-11,1,64,14.3,27.3,0,2,7,1,0,1,0,1,-0.0681854937288909,2.566666666666667
2,4,4,3,3,-11,0,64,14.3,27.3,0,2,7,0,0,1,0,1,1.25278192757747,1.95
2,11,58,3,0,8,0,40,50,38.5,3,0,7,1,0,1,0,0,-1.03871647733416,1.6833333333333333
2,3,80,0,2,-8,0,64,14.3,27.3,0,2,7,0,0,0,1,1,-0.0894059413802098,0.5833333333333334
3,3,72,3,3,0,0,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.421232778402112,59.11666666666667
3,10,86,3,3,0,0,64.3,27.9,36,3,5,7,0,1,0,1,1,1.21336388069779,57.75
3,7,85,2,3,0,1,57.1,66.7,32,2,2,7,0,1,0,1,0,1.77429901867249,56.11666666666667
3,16,63,2,3,0,0,57.1,66.7,32,2,2,7,0,1,0,1,0,0.544166218256796,54.11666666666667
3,14,26,3,2,0,0,64.3,27.9,36,3,5,7,0,1,0,1,1,0.513003582044039,47.45
3,14,30,2,3,-3,0,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.511402205132309,41.68333333333333
3,8,73,3,2,0,1,64.3,27.9,36,3,5,7,0,1,1,0,1,-0.325559350541947,40.75
3,9,74,2,3,-7,0,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.96645796682891,39.233333333333334
3,3,66,3,2,7,1,64.3,27.9,36,3,5,7,0,1,0,1,1,-1.583518477044,37.85
3,6,6,2,2,7,0,64.3,27.9,36,3,5,7,0,1,0,1,1,0.368839954322028,32
3,14,79,2,1,-10,0,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.401701279142467,31.133333333333333
3,10,63,0,2,10,0,64.3,27.9,36,3,5,7,0,1,0,1,1,-0.800308169893099,30.566666666666666
3,1,66,3,3,10,0,64.3,27.9,36,3,5,7,1,1,1,0,1,-0.535399120805043,28.816666666666666
3,6,29,3,3,-10,0,57.1,66.7,32,2,2,7,1,1,0,1,0,-0.588610949560972,24.2
3,3,56,3,3,10,1,64.3,27.9,36,3,5,7,0,1,0,0,1,-1.22444431463266,22.233333333333334
3,20,55,3,3,10,0,64.3,27.9,36,3,5,7,1,1,0,0,1,1.4571385914715,21.033333333333335
3,7,71,3,3,-10,0,57.1,66.7,32,2,2,7,0,1,0,1,0,1.23703988424111,18.85
3,7,72,3,3,10,0,64.3,27.9,36,3,5,7,0,1,0,1,1,-0.584329542033308,17.05
3,17,72,3,2,-10,0,57.1,66.7,32,2,2,7,0,1,0,1,0,1.4467646995673,16.083333333333332
3,10,82,2,3,10,0,64.3,27.9,36,3,5,7,0,1,0,1,1,-0.568150356316982,15.166666666666666
3,4,37,3,2,-10,0,57.1,66.7,32,2,2,7,0,1,0,0,0,0.56784699244847,13.833333333333334
3,3,3,2,3,10,1,64.3,27.9,36,3,5,7,1,1,0,0,1,-1.61645645740204,9.9
3,14,86,3,2,-17,1,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.297844099834439,9.033333333333333
3,2,28,3,2,-17,1,57.1,66.7,32,2,2,7,1,1,1,0,0,-0.842534315116637,6.95
3,6,22,3,2,-17,1,57.1,66.7,32,2,2,7,0,1,1,0,0,-1.05493117464781,5.75
3,9,9,3,2,-17,0,57.1,66.7,32,2,2,7,0,1,1,0,0,-0.64574625988686,4.9
3,10,63,1,1,14,0,64.3,27.9,36,3,5,7,1,1,1,0,1,0.798272579701807,2.5
3,10,75,3,3,0,1,43.1,39.2,30.8,3,0,7,1,0,1,0,0,-0.103475714502786,58.68333333333333
3,8,60,3,3,0,1,43.1,39.2,30.8,3,0,7,0,0,1,0,0,-0.603365022782837,56.68333333333333
3,9,18,3,3,0,0,43.1,39.2,30.8,3,0,7,0,0,1,0,0,-0.694028471882614,54.63333333333333
3,19,34,3,3,-3,0,40.3,42.2,30.4,3,1,7,0,0,1,0,1,1.94834416933246,49.75
3,2,76,3,3,3,1,43.1,39.2,30.8,3,0,7,0,0,0,0,0,0.0314245898736124,48.96666666666667
3,8,70,3,3,3,0,43.1,39.2,30.8,3,0,7,0,0,0,0,0,1.19956912595361,47.68333333333333
3,9,79,3,3,-3,0,40.3,42.2,30.4,3,1,7,0,0,0,1,1,0.0861678430168111,46.75
3,1,1,3,3,-10,0,40.3,42.2,30.4,3,1,7,1,0,1,0,1,-0.24670918198656,42.483333333333334
3,4,92,3,3,10,1,43.1,39.2,30.8,3,0,7,0,0,0,0,0,0.697512956005897,40.38333333333333
3,8,64,3,2,10,1,43.1,39.2,30.8,3,0,7,0,0,0,0,0,-0.396258570480369,36.95
3,2,37,3,2,10,1,43.1,39.2,30.8,3,0,7,1,0,0,0,0,0.680434377885293,35.15
3,12,32,3,2,10,0,43.1,39.2,30.8,3,0,7,0,0,0,0,0,0.323815509434356,32.18333333333333
3,1,66,2,3,-13,0,40.3,42.2,30.4,3,1,7,0,0,1,0,1,-1.05824527744848,31.316666666666666
3,10,22,2,2,13,0,43.1,39.2,30.8,3,0,7,0,0,0,0,0,0.777056103485329,30.433333333333334
3,5,69,3,3,-16,1,40.3,42.2,30.4,3,1,7,0,0,1,0,1,1.47575729364289,27.5
3,20,60,3,3,16,0,43.1,39.2,30.8,3,0,7,0,0,0,0,0,-0.848077289566676,21.566666666666666
3,22,74,3,3,-16,0,40.3,42.2,30.4,3,1,7,0,0,0,0,1,-0.911061573945362,18.35
3,2,38,3,3,16,0,43.1,39.2,30.8,3,0,7,1,0,0,1,0,0.0797404295020954,15
3,2,13,3,3,16,1,43.1,39.2,30.8,3,0,7,0,0,0,0,0,-0.94113145913061,12.116666666666667
3,5,70,3,3,-23,0,40.3,42.2,30.4,3,1,7,0,0,1,0,1,-2.00803776604322,10.2
3,12,77,3,3,-30,0,40.3,42.2,30.4,3,1,7,0,0,1,0,1,-0.772456825167934,8.9
3,7,51,3,3,30,1,43.1,39.2,30.8,3,0,7,1,0,0,1,0,-1.64956278383013,5.983333333333333
3,2,2,2,3,30,1,43.1,39.2,30.8,3,0,7,1,0,0,1,0,-0.21767074308744,2.316666666666667
3,19,33,1,2,-37,0,40.3,42.2,30.4,3,1,7,0,0,1,0,1,1.02769568064415,0.9166666666666666
3,8,73,3,3,0,0,50,38.5,5,1,1,7,0,0,1,0,1,0.0173140444200097,59.36666666666667
3,6,75,3,3,0,1,45.5,42.9,17.9,2,2,6,0,0,0,1,0,-0.0243212862225422,57.733333333333334
3,4,31,3,3,0,1,45.5,42.9,17.9,2,2,6,0,0,0,1,0,-0.510967901478419,56.11666666666667
3,16,31,3,2,0,0,45.5,42.9,17.9,2,2,6,0,0,0,1,0,-0.323463129815186,53.78333333333333
3,20,35,3,2,0,0,45.5,42.9,17.9,2,2,6,0,0,0,1,0,0.431553476066333,53.45
3,1,29,2,3,-3,0,50,38.5,5,1,1,7,1,0,1,0,1,2.067104467649,50.68333333333333
3,7,25,2,3,-3,0,50,38.5,5,1,1,7,0,0,1,0,1,1.84180326760208,48.75
3,10,60,3,2,0,0,45.5,42.9,17.9,2,2,6,0,0,1,0,0,0.318962541380764,47.11666666666667
3,22,27,2,3,0,0,50,38.5,5,1,1,7,0,0,0,1,1,1.21499333591374,42.9
3,6,71,3,2,-3,0,45.5,42.9,17.9,2,2,6,0,0,1,0,0,-3.07321519638746,41
3,9,15,2,3,3,0,50,38.5,5,1,1,7,0,0,0,1,1,0.277166645596184,38.86666666666667
3,2,67,3,2,-6,1,45.5,42.9,17.9,2,2,6,0,0,1,0,0,0.35262757941222,37.95
3,10,47,3,2,-6,1,45.5,42.9,17.9,2,2,6,0,0,1,0,0,-1.07861453244696,35.05
3,16,81,2,3,-1,0,50,38.5,5,1,1,7,0,0,1,0,1,1.54841099433039,34.38333333333333
3,8,26,3,2,1,0,45.5,42.9,17.9,2,2,6,0,0,0,0,0,-1.7332346681538,32.81666666666667
3,1,42,2,3,-4,1,50,38.5,5,1,1,7,1,0,1,0,1,-0.0157564121019897,31.866666666666667
3,10,19,2,3,-4,0,50,38.5,5,1,1,7,0,0,1,0,1,1.20644084377571,30.916666666666668
3,9,48,1,2,1,0,45.5,42.9,17.9,2,2,6,0,0,1,0,0,-1.0877096921509,30.3
3,9,68,3,3,1,0,45.5,42.9,17.9,2,2,6,0,0,1,0,0,0.374566453534297,29.133333333333333
3,3,64,3,3,-1,1,50,38.5,5,1,1,7,0,0,0,1,1,-0.564534180563963,27.75
3,3,21,3,3,-1,0,50,38.5,5,1,1,7,0,0,0,1,1,2.14384515117824,24.866666666666667
